Geneid	SRR1554536(Adult 1)	SRR2071347(Adult 1)	SRR1554539(Adult 2)	SRR2071350(Adult 2)	SRR15545534(Adult 3)	SRR2071345(Adult 3)	SRR1554537(Fetus 1)	SRR2071348(Fetus 1)	SRR1554566(Fetus 2)	SRR2071377(Fetus 2)	SRR1554567(Fetus 3)	SRR2071378(Fetus 3)
NM_001322905	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322910	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322908	0	0	3	3	1	1	1	1	2	3	1	1
NM_001322902	1	5	107	92	120	91	12	16	1	1	12	9
NM_001322907	0	0	1	2	1	1	1	1	0	0	1	1
NM_001322906	0	0	0	0	0	0	1	2	1	1	2	3
NM_177990	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322904	0	0	0	0	0	0	0	0	0	0	0	0
NR_040710	32	41	283	313	130	145	50	85	32	33	188	198
NM_001322909	0	0	2	2	0	0	0	0	0	0	0	0
NM_130811	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322903	0	0	19	16	11	8	0	2	1	1	0	0
NM_020341	2	3	19	9	4	3	26	42	20	14	19	16
NR_109866	5	6	0	0	0	0	0	0	0	0	0	0
NR_038972	0	0	0	0	0	0	2	2	0	0	2	2
NM_018327	0	0	0	0	0	0	1	2	0	1	3	3
NM_080826	57	74	170	189	98	112	52	109	116	125	211	227
NR_040043	0	0	0	0	0	0	9	12	5	5	4	6
NM_001349945	0	0	0	0	0	0	0	0	0	0	0	0
NR_073207	0	0	0	0	0	0	0	0	0	0	0	0
NM_016649	1	1	5	6	2	2	8	12	3	4	12	12
NM_001271539	0	0	0	0	0	0	0	0	0	0	0	0
NM_001276380	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363752	0	0	0	0	0	0	0	0	0	0	0	0
NM_025229	0	0	0	0	0	0	0	0	0	0	0	0
NR_073206	0	0	0	0	0	0	0	0	0	0	0	0
NM_001199865	0	0	0	0	0	0	0	0	0	0	0	0
NM_001199866	10	10	13	14	6	8	39	69	69	70	37	41
NM_024704	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278608	0	0	0	0	2	2	1	1	0	0	1	2
NM_001201529	0	0	0	0	0	0	0	0	0	0	0	0
NM_001201528	0	0	7	7	12	16	1	5	6	7	5	6
NM_001159495	0	0	0	0	0	0	0	0	1	1	0	0
NM_002594	0	0	0	0	0	0	0	0	0	0	0	0
NM_152227	0	0	0	0	0	0	0	0	0	0	0	0
NM_080820	280	407	832	884	558	590	2250	4176	4376	4771	3839	4140
NM_001318043	14	21	8	8	3	3	23	57	34	35	36	38
NM_001282454	0	0	0	0	0	0	0	0	0	0	0	0
NM_014426	0	0	3	3	6	7	53	103	40	41	25	27
NM_006466	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282526	0	0	0	0	0	0	4	6	4	4	1	1
NR_104209	0	1	2	2	0	0	7	8	4	4	4	5
NR_024564	0	0	0	0	0	0	0	0	2	2	4	4
NM_020689	604	876	1632	1763	1414	1521	1828	3409	667	732	4396	4798
NM_001278625	0	0	0	0	0	0	0	0	0	0	0	0
NM_020343	597	822	1279	1419	1134	1220	13120	24089	11606	12419	9822	10574
NM_001278626	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278627	0	0	0	0	0	0	0	0	0	0	0	0
NM_015585	1	4	85	89	28	29	48	110	58	62	48	52
NM_016652	0	0	0	0	0	0	0	0	0	0	0	0
NM_001352436	0	0	0	0	0	0	1	1	0	0	0	0
NM_001163022	0	0	0	0	0	0	0	0	0	0	0	0
NM_001276389	0	0	1	1	0	0	1	1	0	1	1	2
NM_018474	0	0	0	0	0	0	0	0	0	0	0	0
NM_001352435	0	0	0	0	0	0	0	0	0	0	0	0
NM_012255	5	8	22	25	18	18	204	365	108	112	176	182
NR_147212	14	14	9	9	16	19	11	23	11	13	13	13
NM_001317960	1	2	7	10	2	2	15	29	16	19	19	20
NR_109878	32	43	5	5	3	3	2	2	0	0	1	1
NM_001352434	0	0	0	0	0	0	0	0	0	0	0	0
NM_001163023	0	0	0	0	0	0	0	0	0	0	0	0
NR_110615	0	0	0	0	0	0	0	0	0	0	0	0
NR_027090	0	0	0	0	0	0	0	0	0	0	0	0
NR_027089	0	0	0	0	0	0	0	0	0	0	0	0
NR_146527	0	0	0	0	0	0	0	0	0	0	0	0
NM_178312	0	0	0	0	0	0	0	0	0	0	0	0
NM_178311	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323606	9	16	132	150	124	135	48	94	166	178	98	108
NM_001252677	0	0	0	0	0	0	0	0	0	0	0	0
NM_032501	0	0	0	0	0	0	0	0	0	0	0	0
NR_147606	3	4	26	28	31	30	32	62	66	69	55	56
NM_001323607	0	0	1	2	1	1	0	0	0	0	0	0
NM_024893	0	0	0	0	0	0	0	0	0	0	0	0
NM_001252675	0	0	0	0	0	0	0	0	0	0	0	0
NM_015655	1	2	5	5	0	1	245	465	45	48	65	75
NR_134574	0	0	0	0	1	1	7	11	23	24	4	6
NM_001318226	0	0	0	0	0	0	0	0	0	0	0	0
NM_021067	0	0	0	0	0	0	0	0	0	0	0	0
NM_025176	74	116	95	112	168	190	1115	2180	1651	1865	1224	1357
NR_026713	18	30	58	75	69	100	54	142	223	262	236	275
NM_002862	5604	8318	12318	13445	15657	16966	14312	26460	18880	20676	14970	16246
NM_015600	21	25	34	36	31	35	87	163	108	114	59	65
NR_146067	1	6	9	21	10	30	8	65	7	26	10	26
NM_001317921	0	0	0	0	0	0	0	0	0	0	0	0
NM_001317919	0	0	0	0	0	0	0	0	0	0	0	0
NM_001011718	53	84	838	919	750	819	8348	15654	8006	8615	9989	10913
NM_001320479	0	0	7	7	6	6	0	0	2	2	6	6
NM_001191	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363734	0	0	8	8	3	4	24	41	15	15	19	20
NM_001322242	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322240	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322239	0	0	0	0	0	0	0	0	0	0	0	0
NM_001317920	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363731	2	2	12	12	18	19	20	37	36	38	20	25
NM_138578	0	0	0	0	0	0	0	0	0	0	0	0
NM_014742	0	0	0	0	0	0	0	0	2	2	1	1
NR_134257	0	0	6	7	5	4	4	7	11	11	5	5
NM_015338	1	3	34	42	26	28	191	357	167	196	132	151
NM_001143967	0	0	5	5	4	4	6	14	9	10	2	2
NM_001207055	0	0	0	0	0	0	0	0	0	0	0	0
NM_006892	0	0	0	0	0	0	15	24	15	15	25	27
NM_033197	0	0	2	2	3	4	2	5	4	5	3	3
NM_001207056	0	0	0	0	0	0	0	0	0	0	0	0
NM_182584	47	71	190	208	152	173	696	1323	471	526	626	687
NM_175849	0	0	0	0	0	0	0	0	0	0	0	0
NM_175848	0	0	0	0	0	0	0	0	0	0	0	0
NM_003098	9055	13192	4002	4391	7152	7879	1338	2579	1393	1539	1350	1467
NM_016732	0	2	12	12	8	9	80	155	63	69	53	58
NM_001324197	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324198	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257138	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257137	0	0	0	0	0	0	0	0	0	0	0	0
NM_005225	167	244	520	573	863	948	1360	2606	5165	5621	1365	1523
NM_031483	0	0	0	0	0	0	0	0	0	0	0	0
NM_176812	3503	5033	9073	9771	7130	7779	8832	16355	11565	12464	10659	11423
NM_007367	0	0	0	0	0	0	0	0	0	0	0	0
NM_001355008	42	57	37	44	26	26	91	176	51	57	58	63
NM_020884	321	474	1522	1680	2706	2920	282	540	212	243	235	247
NM_018217	0	0	0	0	0	0	0	0	0	0	0	0
NM_001242539	0	0	0	0	0	0	0	0	0	0	0	0
NR_026728	0	0	0	0	4	4	7	14	4	4	7	9
NM_001351702	0	0	0	0	0	0	0	0	0	0	0	0
NM_199487	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145025	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318240	2	2	18	20	11	11	28	49	14	15	27	29
NM_018244	0	0	0	0	0	0	0	0	0	0	0	0
NM_006690	202	283	1850	2030	1785	1953	10302	19179	6711	7335	15633	17070
NM_001184977	0	0	0	0	0	0	0	0	0	0	0	0
NM_014071	0	0	9	12	9	13	6	8	0	0	0	1
NM_178026	0	0	0	0	0	1	0	0	0	0	0	1
NM_014902	1	2	8	9	15	16	93	177	119	166	77	97
NM_001258329	0	0	0	0	3	3	4	4	1	1	2	2
NM_012156	1	1	137	160	119	169	2	3	0	0	1	1
NM_016436	706	992	4283	4516	2314	2501	12250	22401	12074	12797	12675	13420
NM_001365621	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258331	0	0	1	1	0	0	2	2	1	1	0	0
NM_001258330	0	0	0	0	0	0	3	8	6	6	5	2
NM_177996	0	0	0	0	0	0	0	0	0	0	0	0
NR_109939	1	1	12	13	4	5	37	67	35	38	38	42
NM_080627	1186	1689	5092	5591	3805	4164	32894	60419	22325	24187	33982	36868
NM_001324299	0	0	0	0	0	0	0	0	0	0	0	0
NM_005417	0	0	0	0	0	0	1	2	0	0	2	2
NM_001323282	0	0	0	0	0	0	0	0	0	0	0	0
NM_199181	2	2	1	1	2	2	15	38	27	28	18	20
NM_001323281	0	0	0	0	0	0	0	0	0	0	0	0
NM_001135771	0	0	0	0	0	0	0	0	0	0	0	0
NM_002951	0	0	0	0	0	0	0	0	0	0	0	0
NM_002895	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324304	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324306	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324305	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324302	0	0	0	0	0	0	0	0	0	0	0	0
NM_001324303	0	0	0	0	0	0	0	0	0	0	0	0
NM_198291	2	4	25	30	32	41	134	263	41	53	109	129
NM_183404	0	0	1	1	0	0	2	7	0	1	0	0
NM_001324301	0	0	0	0	0	0	0	0	0	0	0	0
NM_014657	0	0	3	3	0	0	11	17	6	8	8	5
NM_001323316	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323317	0	0	0	0	0	0	0	0	0	0	0	0
NR_104170	10	20	2	2	7	7	10	13	23	25	21	22
NM_001323318	0	0	0	0	0	0	0	0	0	0	0	0
NM_004613	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282918	0	0	0	0	0	0	0	0	0	0	0	0
NM_001303457	0	0	0	0	0	0	0	0	0	0	0	0
NM_020336	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282917	0	0	0	0	0	0	0	0	0	0	0	0
NM_198951	0	0	2	2	0	0	3	4	1	1	0	0
NM_030919	10	11	136	149	85	99	1049	1989	1785	1902	683	735
NM_032221	961	1336	5592	5940	3305	3523	10949	19811	9840	10414	11995	12638
NM_015035	3426	4959	5828	6247	5431	5833	8943	16476	8291	8848	9412	10128
NM_002660	0	0	0	0	0	0	1	2	0	0	0	0
NM_182811	0	0	0	0	0	0	0	0	0	0	0	0
NM_001303459	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323581	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323580	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323579	0	0	0	0	0	0	0	0	0	0	0	0
NM_001303458	0	0	0	0	0	0	0	0	0	0	0	0
NM_016004	0	0	0	0	0	0	0	0	0	0	0	0
NM_032107	10	13	59	66	106	127	118	248	95	106	171	201
NM_001323578	0	0	0	0	0	0	0	0	0	0	0	0
NM_015478	4	7	61	66	56	61	81	149	80	91	109	125
NM_001287182	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281444	2	4	17	24	11	15	6	9	11	13	11	16
NM_001258355	0	0	0	0	0	0	0	0	0	0	0	0
NM_006809	370	572	2914	3127	2323	2494	1276	2372	1599	1691	1429	1492
NM_020433	174	260	93	105	109	118	9	16	17	17	15	16
NM_001030003	0	0	0	0	0	0	0	0	0	0	0	0
NM_178849	0	0	0	0	0	0	0	0	0	0	0	0
NM_181804	0	0	0	0	0	0	0	0	0	0	0	0
NM_181805	0	0	2	0	0	0	0	0	0	1	1	2
NM_007066	0	0	0	0	0	0	0	0	0	0	0	0
NM_080752	0	0	0	0	0	0	0	0	0	0	0	0
NR_037628	0	0	6	6	0	0	6	8	8	10	4	4
NM_147198	0	0	1	1	0	0	0	0	0	0	0	0
NM_021248	454	650	5004	5569	4797	5383	477	938	1720	1921	2267	2562
NM_182764	2	2	3	4	4	4	4	6	0	0	4	7
NM_001318253	0	0	0	0	0	0	5	9	1	2	4	4
NM_001011554	0	0	0	0	0	0	0	0	0	0	0	0
NM_001193340	0	0	0	0	0	0	0	0	0	0	0	0
NM_133171	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281778	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281781	0	0	0	0	0	0	0	0	0	0	0	0
NM_183047	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281784	0	0	0	0	0	0	0	0	0	0	0	0
NM_012408	0	0	0	0	0	0	0	0	0	0	0	0
NM_001174088	0	0	0	0	0	0	0	2	0	0	1	1
NM_001281783	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281776	0	0	0	0	0	0	0	0	0	0	0	0
NM_183048	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281782	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281779	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281780	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161841	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281777	0	0	0	0	0	0	0	0	0	0	0	0
NM_181659	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281775	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363714	0	0	2	3	0	0	1	3	1	1	0	0
NM_001281772	0	0	5	5	0	0	2	6	1	1	1	1
NM_001281773	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281769	0	0	7	7	5	6	6	14	18	19	4	4
NM_001281771	0	0	0	0	0	0	0	0	0	0	0	0
NM_001174087	0	0	0	0	0	0	0	0	0	0	0	0
NM_018837	1	1	14	16	13	15	9	16	0	0	18	24
NM_006534	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281774	0	0	0	0	0	0	0	0	0	0	0	0
NM_198596	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363741	0	1	9	9	6	7	8	22	4	6	4	5
NM_001322932	0	0	0	0	0	0	0	0	0	0	0	0
NM_004602	0	0	0	0	0	0	0	0	0	0	0	0
NM_017453	0	0	0	0	0	0	0	0	0	0	0	0
NM_006420	701	996	8904	9472	3762	4045	3822	7130	4061	4285	5048	5330
NM_001322929	0	0	0	0	0	0	0	0	0	0	0	0
NM_017454	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322927	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322933	0	0	0	0	0	0	0	0	0	0	0	0
NM_001319134	0	0	0	0	0	0	0	0	0	0	0	0
NM_001319135	0	0	0	1	7	7	9	28	5	9	2	7
NM_001322931	0	0	0	0	0	0	0	0	0	0	0	0
NR_026958	0	0	14	14	7	7	0	0	0	0	3	2
NM_017452	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322930	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322928	0	0	0	0	0	0	0	0	0	0	0	0
NM_020820	5140	7754	6850	7437	11286	12342	15065	27821	22891	24947	9398	10290
NM_001037328	0	0	0	0	0	0	0	0	0	0	0	0
NM_018683	1333	1934	2243	2424	1840	1948	4711	8757	4865	5238	5292	5632
NM_004776	527	831	5808	6284	4306	4658	20112	37094	11718	12561	25082	26802
NM_004975	1122	1707	26516	28514	14063	15104	3179	5789	1785	1931	5212	5556
NM_000961	192	299	357	382	408	442	2510	4708	2117	2329	2761	3043
NM_198799	0	0	0	0	0	0	0	0	0	0	0	0
NM_001010974	0	0	0	0	0	0	0	0	0	0	0	0
NM_017843	0	0	1	1	1	1	0	0	0	0	0	2
NR_110890	4	4	0	0	0	0	1	1	3	4	1	1
NM_001290268	0	0	0	0	0	0	0	0	0	0	0	0
NM_080829	3	5	3	3	0	0	0	0	0	0	0	0
NM_001258297	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258296	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258295	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258294	0	0	0	0	0	0	0	0	0	0	0	0
NM_001136021	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258292	0	0	0	0	0	0	0	0	0	0	0	0
NM_018197	0	0	0	0	0	0	0	0	0	0	0	0
NM_022088	0	0	0	0	0	0	0	0	0	0	0	0
NM_012340	0	0	0	0	0	0	0	0	0	0	0	0
NM_199427	1	1	9	10	11	12	7	18	10	12	7	8
NM_199426	0	0	0	0	0	0	0	0	0	0	0	0
NM_173091	0	0	0	0	0	0	0	0	0	0	0	0
NM_006045	3013	4442	52322	55818	29026	31021	58129	106822	36334	38802	67901	72211
NM_001366297	0	0	0	0	0	0	0	0	0	0	0	0
NM_001366296	0	0	0	0	0	0	0	0	0	0	0	0
NM_001366295	0	0	0	0	0	0	0	0	0	0	0	0
NM_001316361	0	0	0	0	0	0	0	0	0	0	0	0
NR_134576	0	0	0	0	0	0	2	2	0	0	2	3
NM_001366298	111	115	78	82	96	81	1	2	3	4	5	5
NM_003657	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323347	0	0	0	0	0	0	0	0	0	0	0	0
NM_080615	0	0	0	0	0	0	0	0	0	0	0	0
NM_016407	0	0	0	0	0	0	0	0	0	0	0	0
NM_080821	1231	1794	2565	2712	1290	1367	2790	5228	3646	3854	4022	4265
NR_160308	0	0	0	0	0	0	0	0	0	0	0	0
NM_001283037	0	0	0	0	0	0	0	0	0	0	0	0
NM_001283035	3	4	2	2	2	2	6	12	3	3	9	8
NM_001283036	0	0	0	0	0	0	0	0	0	0	0	0
NM_020673	1124	1610	7406	7824	3607	3879	6743	12506	5241	5530	9089	9541
NR_034147	1	2	5	5	2	2	6	13	23	26	16	17
NM_178457	35	47	372	402	223	239	3	14	6	6	4	4
NM_016592	2	5	9	9	4	9	1	6	8	10	4	5
NM_001309861	0	0	0	0	0	0	0	0	0	0	0	0
NM_198976	1178	1716	2266	2423	2385	2479	7467	13803	9475	10202	9913	10618
NM_014258	183	250	505	526	177	191	449	806	341	352	649	666
NR_046099	6	14	26	31	9	10	27	62	12	13	65	71
NR_109919	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278649	0	0	0	0	0	0	0	0	0	0	0	0
NM_003185	41	70	182	273	225	471	998	2880	1515	1395	820	1070
NM_016354	204	302	572	630	832	913	144	261	304	348	210	235
NM_031215	225	307	1210	1324	1321	1420	4457	8253	4149	4456	6179	6693
NM_144703	1132	1657	4867	5236	4835	5229	12269	23230	13959	15032	15523	17013
NM_001363878	0	0	0	0	0	0	0	0	0	0	0	0
NM_014835	0	0	0	0	0	0	0	0	0	0	0	0
NM_144498	0	0	0	0	0	0	0	0	0	0	0	0
NM_172107	0	0	0	0	0	0	0	8	0	0	0	3
NM_001267546	0	0	0	0	0	0	0	0	0	0	0	0
NM_020882	1166	1713	844	941	995	1107	403	841	1154	1272	726	802
NR_051954	0	0	0	0	0	0	0	0	0	0	0	0
NM_001267549	0	0	0	0	0	0	0	0	0	0	0	0
NM_003224	0	0	0	0	0	0	0	0	0	0	0	0
NM_172109	6	43	235	155	217	134	484	648	497	316	197	249
NR_051958	0	0	0	0	0	0	0	0	0	0	0	0
NR_051956	0	0	0	0	0	0	0	0	0	0	0	0
NM_001267545	0	0	0	0	0	0	0	0	0	0	0	0
NM_001134758	0	0	0	0	0	0	0	0	0	0	0	0
NM_001267544	0	0	0	0	0	0	0	0	0	0	0	0
NR_033370	0	0	2	2	7	7	7	13	0	1	7	10
NR_033369	0	0	1	1	0	0	2	2	0	0	0	0
NM_001267547	0	0	0	0	0	0	0	0	0	0	0	0
NM_001267548	1	2	11	13	17	17	9	16	22	25	15	15
NR_051955	0	0	0	0	0	0	0	0	0	0	0	0
NR_051957	0	0	0	0	0	0	0	0	0	0	0	0
NM_004518	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037335	38	57	29	31	45	51	240	514	202	235	121	133
NM_172108	0	0	0	0	0	0	0	0	0	0	0	0
NM_172106	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318855	0	0	0	0	0	0	0	0	0	0	0	0
NM_004535	36	56	17	53	29	30	152	764	1105	1259	582	899
NM_001318853	0	0	0	0	0	0	0	0	0	0	0	0
NM_001200019	0	0	4	4	0	0	2	5	1	2	4	4
NM_001318854	0	0	0	0	0	0	0	0	0	0	0	0
NM_182647	0	0	0	0	0	0	0	0	0	0	0	0
NM_000913	0	0	0	0	0	0	0	0	0	0	0	0
NM_153325	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037732	0	0	0	0	0	0	0	0	0	0	0	0
NM_139074	0	0	0	0	0	0	0	0	0	0	0	0
NM_207469	0	0	0	0	0	0	0	0	0	0	0	0
NM_080831	0	0	0	0	0	0	0	0	0	0	0	0
NM_030931	0	0	0	0	0	0	0	0	0	0	0	0
NM_033089	358	525	1055	1169	1307	1433	3208	5986	5517	5928	4465	4750
NM_006943	560	871	1477	1721	2101	2454	20436	39409	20843	23336	19706	22866
NM_001323679	0	0	0	0	0	0	0	0	0	0	0	0
NM_080571	0	0	0	0	0	0	0	0	0	0	0	0
NR_109990	121	197	166	187	257	291	874	1734	552	606	860	928
NR_136649	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323682	0	0	0	0	0	0	0	0	0	0	0	0
NM_153269	0	0	0	0	0	0	0	0	0	0	0	0
NM_024958	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323685	13	28	27	28	79	85	143	286	139	148	140	162
NM_001323680	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323681	0	0	1	1	0	0	0	4	1	1	4	4
NM_001323683	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323684	0	0	0	0	0	0	0	0	0	0	0	0
NM_031229	0	0	0	0	0	0	0	0	0	0	0	0
NM_006462	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323960	70	112	57	60	33	34	120	236	263	271	207	220
NM_001323958	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323956	0	0	0	0	0	0	0	0	0	0	0	0
NR_111901	0	0	0	0	0	0	0	0	0	0	0	0
NM_144628	813	1193	2043	2201	1805	1938	2608	4774	2558	2734	3357	3610
NR_136659	0	0	0	0	0	0	0	0	0	0	0	0
NM_004609	38	59	19	23	22	32	21	50	98	107	43	50
NM_080725	591	851	3330	3570	2106	2290	943	1710	779	833	1790	1891
NM_001370085	0	0	0	0	0	0	0	0	0	0	0	0
NM_033409	0	0	0	0	1	1	0	0	0	0	0	0
NM_033129	29	43	348	396	558	619	10921	20647	5652	6305	9407	10647
NM_001370086	1	1	1	1	7	9	1	8	0	0	6	6
NM_001289146	0	0	0	0	0	0	0	0	0	0	0	0
NM_207121	0	0	0	0	0	0	2	6	0	0	7	7
NM_031424	0	0	0	0	0	0	2	7	0	0	0	3
NM_001322809	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289145	0	0	1	1	0	0	4	5	3	3	3	3
NM_001289147	0	0	0	0	0	0	0	1	0	0	1	1
NM_015985	1	1	0	2	1	1	0	0	3	3	0	0
NM_001042353	0	0	0	0	0	0	0	0	0	0	0	0
NM_001040007	0	0	0	0	0	0	0	0	0	0	0	0
NM_001029871	1	2	3	4	3	5	0	1	4	4	6	6
NM_001323407	0	0	0	0	0	0	0	0	0	0	0	0
NM_178578	0	0	0	0	0	0	0	1	0	0	1	1
NM_001323410	0	0	0	0	0	0	0	0	0	0	0	0
NM_001323408	0	0	0	0	0	0	0	0	0	0	0	0
NR_136535	2	6	5	9	2	2	10	11	20	20	13	16
NM_001323409	0	0	0	0	0	0	0	0	0	0	0	0
NM_006814	0	0	0	0	0	0	0	0	0	0	0	0
NM_001136566	3	3	4	4	3	3	2	2	1	1	0	0
NM_001304749	1	1	80	91	79	97	50	128	42	43	72	87
NM_014723	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318234	11	21	505	561	598	657	127	222	37	43	94	107
NM_001304748	4	7	13	38	42	53	88	165	74	85	84	94
NM_018354	7	12	37	38	17	21	74	131	52	54	83	88
NM_001009612	8	13	26	29	18	18	46	89	61	66	55	57
NM_000801	0	0	0	0	0	0	0	0	0	0	0	0
NR_040047	4	4	1	1	6	8	10	20	6	13	5	8
NR_040048	0	1	34	34	0	3	75	117	51	56	64	66
NR_040049	0	0	0	0	0	0	0	0	0	0	0	0
NR_106929	0	0	0	0	0	0	0	0	0	0	0	0
NM_001199786	0	0	0	0	0	0	0	0	0	0	0	0
NM_054014	14	20	55	58	31	33	221	382	162	167	231	245
NM_001134836	0	0	0	0	0	0	0	0	0	0	0	0
NM_016143	0	0	0	0	0	0	0	0	0	0	0	0
NR_038164	0	0	0	0	0	0	0	0	0	0	0	0
NM_178460	0	0	0	0	0	0	0	0	0	0	0	0
NM_001122962	0	0	0	0	2	2	4	4	0	0	3	3
NM_018839	0	0	0	0	0	0	0	0	0	0	0	0
NM_001206736	0	0	1	1	0	0	0	0	0	0	1	1
NM_001135844	0	0	0	0	0	0	0	0	0	0	0	0
NM_080816	0	0	0	0	0	0	0	0	0	0	0	0
NM_001039508	0	0	0	0	0	0	0	0	0	0	0	0
NR_110090	1	1	0	0	0	0	0	0	0	0	2	2
NM_001329157	0	0	0	0	0	0	0	0	0	0	0	0
NM_018556	1	2	1	1	0	0	0	0	0	0	1	1
NR_037142	50	76	65	78	94	107	12	28	10	11	8	8
NM_001330728	0	0	1	1	1	2	0	0	0	0	0	0
NM_080792	0	1	0	1	10	13	0	0	0	0	0	0
NM_001040023	0	0	4	4	1	1	0	0	0	0	0	0
NM_001040022	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190898	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190899	0	0	15	17	5	8	41	76	4	5	9	9
NM_001190900	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190892	0	0	0	0	0	0	0	1	0	0	0	0
NM_024411	0	0	0	0	0	0	0	0	0	0	0	0
NM_080836	434	652	2589	2791	2436	2655	4895	8830	4131	4470	4974	5391
NR_161305	12	22	18	24	28	29	11	18	26	28	22	25
NM_003245	0	0	33	34	45	50	3	9	14	15	4	4
NM_198216	0	0	0	0	0	0	0	0	0	0	0	0
NM_003091	19	20	53	52	29	27	90	153	164	176	91	93
NM_001254734	0	0	0	0	0	0	0	0	0	0	0	0
NR_003684	1	1	0	0	0	0	8	12	13	13	6	7
NM_198994	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282499	3	5	7	9	3	3	8	17	10	10	10	10
NR_003078	3	7	15	16	17	21	71	106	64	71	90	94
NM_001258384	27	42	77	90	39	47	126	286	144	159	228	281
NR_027700	2	4	4	4	8	8	41	61	52	56	34	35
NM_006392	0	0	0	0	0	0	0	0	0	0	0	0
NR_031699	0	1	3	9	5	10	8	14	0	2	2	2
NR_002981	4	6	10	10	0	0	21	40	19	19	60	64
NR_002739	2	4	16	16	2	1	101	187	56	62	133	144
NR_002738	2	4	5	5	20	20	45	78	47	49	91	95
NR_004399	0	0	0	0	0	0	0	0	0	0	0	0
NM_006899	9	13	29	33	24	30	27	49	60	66	33	33
NR_136344	0	0	0	0	0	0	0	0	0	0	0	0
NM_174855	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330763	0	0	0	0	0	0	0	0	0	0	0	0
NR_145428	12	14	63	67	59	63	221	341	228	234	256	272
NM_019609	2	5	5	6	1	1	131	220	187	215	189	219
NM_001167670	0	0	0	0	0	0	0	0	0	0	0	0
NM_080739	0	0	0	0	0	0	0	0	0	0	0	0
